"ID","InternalID","Name","CardType","MonsterType","Attribute","Type","Level","ATK","DEF","Password","Limit","Description"
522,1157,"Nobleman of Crossout","Magic",,,,,,,"71044499",2,"Destroy 1 face-down monster and remove it from play. If the monster destroyed is a Flip Effect Monster, both players must remove Monster Cards of the same name from their respective Decks and remove them from play. The Decks are then shuffled."
523,1158,"Nobleman of Extermination","Magic",,,,,,,"17449108",3,"Destroy 1 face-down Magic or Trap Card and remove it from play. If the card is a Trap Card, both players must remove Trap Cards of the same name from their respective Decks and remove them from play. The Decks are then shuffled."
524,678,"Novox's Prayer","Magic",,,,,,,,3,"This card is used to summon ""Skull Guardian"". You must also offer monsters whose total Level stars equal 6 or more as a Tribute from the field or your hand."
525,1140,"Numinous Healer","Trap",,,,,,,"02130625",3,"You can activate this card when you take damage to your Life Points. Increase your Life Points by 1000 points. In addition, increase your Life Points by 500 points per card if there are additional ""Numinous Healer"" cards in the Graveyard."
526,130,"Octoberser","Monster","Normal","WATER","Aqua",5,1600,1400,"74637266",3,"With the head of a fish and the legs of an octopus, this strange creature attacks enemies by flinging spears."
527,395,"Ocubeam","Monster","Normal","LIGHT","Fairy",5,1550,1650,"86088138",3,"Frightening in appearance, this creature uses its large eyes and ears to keep track of any movement."
528,286,"Ogre of the Black Shadow","Monster","Normal","EARTH","Beast-Warrior",4,1200,1400,"45121025",3,"An ogre possessed by the powers of the dark. Few can withstand its rapid charge."
529,295,"One-Eyed Shield Dragon","Monster","Normal","WIND","Dragon",3,700,1300,"33064647",3,"This dragon wears a shield not only for its own protection, but also for ramming its enemies."
530,397,"Ooguchi","Monster","Effect","WATER","Aqua",1,300,250,"58861941",3,"This monster attacks your opponent's Life Points directly."
531,345,"Ookazi","Magic",,,,,,,"19523799",3,"Inflict 800 points of Direct Damage to your opponent's Life Points."
532,125,"Orion the Battle King","Monster","Normal","LIGHT","Fairy",5,1800,1500,"02971090",3,"None have lived to tell tales of this powerful battle fairy."
533,558,"Oscillo Hero","Monster","Normal","EARTH","Warrior",3,1250,700,"82065276",3,"A strange warrior from another dimension."
534,44,"Oscillo Hero #2","Monster","Normal","LIGHT","Thunder",3,1000,500,"27324313",3,"A creature that electrocutes opponents with bolts of lightning."
535,1081,"Painful Choice","Magic",,,,,,,"74191942",1,"Select 5 cards from your Deck and show them to your opponent. Your opponent must select 1 card that will be added to your hand. Discard the remaining cards to the Graveyard."
536,596,"Pale Beast","Monster","Normal","EARTH","Beast",4,1500,1200,"21263083",3,"With skin tinged a bluish-white, this strange creature is a fearsome sight to behold."
537,744,"Panther Warrior","Monster","Effect","EARTH","Beast-Warrior",4,2000,1600,"42035044",3,"This card cannot attack unless you offer 1 of your monsters on the field as a Tribute."
538,1047,"Paralyzing Potion","Magic",,,,,,,"50152549",3,"A non-Machine-type monster equipped with this card cannot attack."
539,762,"Parasite Paracide","Monster","Effect","EARTH","Insect",2,500,300,"27911549",3,"FLIP: Put this card face-up in your opponent's Deck and shuffle it. When your opponent draws this card, it is Special Summoned on the field face-up in Defense Position. Your opponent's Life Points are decreased by 1000 points, and from this point, all of your opponent's face-up Monster Cards are treated as Insect-type monsters as long as this card remains face-up on the field."
540,382,"Parrot Dragon","Monster","Normal","WIND","Dragon",5,2000,1300,"62762898",3,"A dragon from the cartoons that's more dangerous than it appears to be."
541,579,"Patrol Robo","Monster","Effect","EARTH","Machine",3,1100,900,"76775123",3,"During your Standby Phase, you can look at 1 face-down card that's been Set by your opponent as long as this card remains face-up on the field."
542,490,"Peacock","Monster","Normal","WIND","Winged Beast",5,1700,1500,"20624263",3,"A large peacock that launches its feathers in a lethal attack."
543,387,"Pendulum Machine","Monster","Normal","DARK","Machine",6,1750,2000,"24433920",3,"A horrible torture machine with a large pendulum blade."
544,2387,"Pendulum Machine (alternate artwork)","Monster","Normal","DARK","Machine",6,1750,2000,"20404030",3,"A horrible torture machine with a large pendulum blade."
545,198,"Penguin Knight","Monster","Effect","WATER","Aqua",3,900,800,"36039163",3,"When this card is sent directly from your Deck to the Graveyard by an opponent's card effect, combine your Graveyard cards with your own Deck, shuffle them and form a new Deck."
546,601,"Penguin Soldier","Monster","Effect","WATER","Aqua",2,750,500,"93920745",3,"FLIP: You can return up to 2 Monster Cards from the field to the owner's hand."
547,66,"Perfectly Ultimate Great Moth","Monster","Effect","EARTH","Insect",8,3500,3000,,3,"This monster is summoned by offering ""Petit Moth"" as a Tribute on the 6th of your turns after it has been equipped with ""Cocoon of Evolution""."
548,700,"Performance of Sword","Monster","Ritual","EARTH","Warrior",6,1950,1850,,3,"This monster can only be Ritual Summoned with the Ritual Magic Card, ""Commencement Dance"". You must also offer monsters whose total Level Stars equal 6 or more as a Tribute from the field or your hand."
549,207,"Petit Angel","Monster","Normal","LIGHT","Fairy",3,600,900,"38142739",3,"A quick-moving and tiny fairy that's very difficult to hit."
550,199,"Petit Dragon","Monster","Normal","WIND","Dragon",2,600,700,"75356564",3,"A very small dragon known for its vicious attacks."
551,277,"Petit Moth","Monster","Normal","EARTH","Insect",1,300,200,"58192742",3,"This small but deadly creature is better off avoided."
552,1003,"Polymerization","Magic",,,,,,,"24094653",3,"Fuses 2 or more Fusion-Material Monsters to form a new Fusion Monster."
553,1034,"Polymerization (alternate artwork)","Magic",,,,,,,"27847700",3,"Fuses 2 or more Fusion-Material Monsters to form a new Fusion Monster."
554,1010,"Pot of Greed","Magic",,,,,,,"55144522",1,"Draw 2 cards from your Deck."
555,327,"Power of Kaishin","Magic",,,,,,,"77027445",3,"An Aqua-type monster equipped with this card increases its ATK and DEF by 300 points."
556,481,"Pragtical","Monster","Fusion","EARTH","Dinosaur",5,1900,1500,"33691040",3,"Trakadon + Flame Viper"
557,1160,"Premature Burial","Magic",,,,,,,"70828912",3,"Pay 800 Life Points. Select 1 Monster Card from your Graveyard, place it on the field in Attack Position, and equip it with this card.  When this card is destroyed, the monster is also destroyed."
558,254,"Prevent Rat","Monster","Normal","EARTH","Beast",4,500,2000,"00549481",3,"This creature is shielded with a tough hide of hair and is excellent at defending itself."
559,265,"Princess of Tsurugi","Monster","Effect","WIND","Warrior",3,900,700,"51371017",3,"FLIP: Inflicts 500 points of Direct Damage to your opponent's Life Points for each Magic and Trap Card your opponent has on the field."
560,504,"Prisman","Monster","Normal","LIGHT","Rock",3,800,1000,"80234301",3,"This crystalline monster filters light to create a lethal laser."
561,1162,"Prohibition","Magic",,,,,,,"43711255",3,"When you play this card, declare the name of 1 card. As long as this card remains on the field, the declared card cannot be played."
562,279,"Protector of the Throne","Monster","Normal","EARTH","Warrior",4,800,1500,"10071456",3,"While the king is away, this queen protects his throne with a mighty defense."
563,291,"Psychic Kappa","Monster","Normal","WATER","Aqua",2,400,1000,"07892180",3,"An amphibian with a myriad of powers to shield it from enemy attacks."
564,98,"Pumpking the King of Ghosts","Monster","Effect","DARK","Zombie",6,1800,2000,"29155212",3,"As long as the ""Castle of Dark Illusions"" remains face-up on the field, the ATK and DEF of this card increases by 100 points each turn. This effect remains active for 5 turns."
565,464,"Punished Eagle","Monster","Fusion","WIND","Winged Beast",6,2100,1800,"74703140",3,"Blue-Winged Crown + Niwatori"
566,467,"Queen Bird","Monster","Normal","WIND","Winged Beast",5,1200,2000,"73081602",3,"This monster attacks enemies using its huge beak."
567,637,"Queen of Autumn Leaves","Monster","Normal","EARTH","Plant",5,1800,1500,"04179849",3,"Queen of the Emerald Forest and wife of the Spirit King, she lives surrounded by vivid red leaves."
568,634,"Queen's Double","Monster","Effect","EARTH","Warrior",1,350,300,"05901497",3,"This monster attacks your opponent's Life Points directly."
569,91,"Rabid Horseman","Monster","Fusion","EARTH","Beast-Warrior",6,2000,1700,,3,"Battle Ox + Mystic Horseman"
570,336,"Raigeki","Magic",,,,,,,"12580477",1,"Destroys all of your opponent's monsters on the field."
571,1007,"Raimei","Magic",,,,,,,"56260110",3,"Decrease your opponent's Life Points by 300 points."
572,487,"Rainbow Flower","Monster","Effect","EARTH","Plant",2,400,500,"21347810",3,"This monster attacks your opponent's Life Points directly."
573,325,"Raise Body Heat","Magic",,,,,,,"51267887",3,"A Dinosaur-type monster equipped with this card increases its ATK and DEF by 300 points."
574,229,"Rare Fish","Monster","Fusion","WATER","Fish",4,1500,1200,"80516007",3,"Fusionist + Enchanting Mermaid"
575,275,"Ray & Temperature","Monster","Normal","LIGHT","Fairy",3,1000,1000,"85309439",3,"The Sun and the North Wind join hands to deliver a devastating combination of heat and gale-force winds."
576,83,"Reaper of the Cards","Monster","Effect","DARK","Fiend",5,1380,1930,"33066139",3,"FLIP: Destroys 1 Trap Card on the field. If this card's target is face-down, flip it face-up. If the card is a Trap Card, it is destroyed. If not, it is returned to its face-down position. The flipped card is not activated."
577,724,"Red Archery Girl","Monster","Normal","WATER","Aqua",4,1400,1500,"65570596",3,"A mermaid archer that hides in a protective shell, waiting for the right moment to strike."
578,338,"Red Medicine","Magic",,,,,,,"38199696",3,"Increases your Life Points by 500 points."
579,81,"Red-Eyes B. Dragon","Monster","Normal","DARK","Dragon",7,2400,2000,"74677422",3,"A ferocious dragon with a deadly attack."
580,741,"Red-Eyes Black Metal Dragon","Monster","Effect","DARK","Machine",8,2800,2400,"64335804",3,"This card can be Special Summoned from the Deck to the field by offering ""Red-Eyes B. Dragon"" equipped with ""Metalmorph"" as a Tribute."
581,1015,"Reinforcements","Trap",,,,,,,"17814387",3,"Increase 1 selected monster's ATK by 500 points during the turn this card is activated."
582,730,"Relinquished","Monster","Ritual","DARK","Spellcaster",1,0,0,"64631466",3,"This monster can take on the ATK and DEF of 1 opponent's monster on the field (a face-down monster results in an ATK and DEF of 0). Treat the selected monster as an Equip Magic Card and use it to equip ""Relinquished"". You may use this effect only once per turn and can equip ""Relinquished"" with only 1 monster at a time. When your opponent's monster attacks this monster with an ATK higher than ""Relinquished"", the equipped monster is destroyed instead of ""Relinquished""."
583,1004,"Remove Trap","Magic",,,,,,,"51482758",3,"Destroys 1 face-up Trap Card on the field."
584,1152,"Respect Play","Trap",,,,,,,"08951260",3,"During their respective turns, each player must show their opponent their hands."
585,1039,"Restructer Revolution","Magic",,,,,,,"99518961",3,"Inflict 200 points of damage to your opponent's Life Points for each card in your opponent's hand."
586,693,"Resurrection of Chakra","Magic",,,,,,,,3,"This card is used to summon ""Chakra"". You must also offer monsters whose total Level stars equal 7 or more as a Tribute from the field or your hand."
587,688,"Reverse Trap","Trap",,,,,,,"77622396",3,"All increases and decreases to ATK and DEF are reversed for the turn in which this card is activated."
588,698,"Revival of Dokurorider","Magic",,,,,,,,3,"This card is used to summon ""Dokurorider"". You must also offer monsters whose total Level stars equal 6 or more as a Tribute from the field or your hand."
589,150,"Rhaimundos of the Red Sword","Monster","Normal","EARTH","Warrior",4,1200,1300,"62403074",3,"Armed with the Sword of Crimson Flames, this warrior can bind a monster with fiery restraints."
590,18,"Right Arm of the Forbidden One","Monster","Normal","DARK","Spellcaster",1,200,300,"70903634",1,"A forbidden right arm sealed by magic. Whosoever breaks this seal will know infinite power."
591,16,"Right Leg of the Forbidden One","Monster","Normal","DARK","Spellcaster",1,200,300,"08124921",1,"A forbidden right leg sealed by magic. Whosoever breaks this seal will know infinite power."
592,1058,"Ring of Magnetism","Magic",,,,,,,"20436034",3,"A monster equipped with this card decreases its ATK and DEF by 500 points. All your opponent's monsters must attack the monster equipped with this card."
593,1181,"Riryoku","Magic",,,,,,,"34016756",2,"During your turn, you can reduce the ATK of 1 monster by half and add that amount to the ATK of another monster on the field."
594,1128,"Rising Air Current","Magic",,,,,,,"45778932",3,"Increases the ATK of all WIND monsters by 500 points and decreases their DEF by 400 points."
595,222,"Roaring Ocean Snake","Monster","Fusion","WATER","Aqua",6,2100,1800,"19066538",3,"Mystic Lamp + Hyosube"
596,1045,"Robbin' Goblin","Trap",,,,,,,"88279736",3,"Each time 1 of your monsters inflicts damage to your opponent's Life Points, 1 card is randomly selected from your opponent's hand and discarded."
597,27,"Rock Ogre Grotto #1","Monster","Normal","EARTH","Rock",3,800,1200,"68846917",3,"Protected by a solid body of rock, this monster throws a bone-shattering punch."
598,43,"Rogue Doll","Monster","Normal","LIGHT","Spellcaster",4,1600,1000,"91939608",3,"A deadly doll gifted with mystical power, it is particularly powerful when attacking against dark forces."
599,246,"Root Water","Monster","Normal","WATER","Fish",3,900,800,"39004808",3,"An amphibian capable of calling up a massive tidal wave from the dark seas to wipe out enemy monsters."
600,593,"Rose Spectre of Dunn","Monster","Fusion","DARK","Plant",6,2000,1800,"32485271",3,"Feral Imp + Snakeyashi"
601,1033,"Royal Decree","Trap",,,,,,,"51452091",3,"As long as this card remains face-up on the field, the effects of all Trap Cards except this one are deactivated."
602,644,"Royal Guard","Monster","Normal","EARTH","Machine",6,1900,2200,"39239728",3,"A mechanized soldier created to protect royalty."
603,381,"Rude Kaiser","Monster","Normal","EARTH","Beast-Warrior",5,1800,1600,"26378150",3,"With an axe in each hand, this monster delivers heavy damage."
604,1075,"Rush Recklessly","Magic",,,,,,,"70046172",3,"Increase 1 monster's ATK by 700 points during the turn this card is activated."
605,4,"Ryu-Kishin","Monster","Normal","DARK","Fiend",3,1000,500,"15303296",3,"A very elusive creature that looks like a harmless statue until it attacks."
606,376,"Ryu-Kishin Powered","Monster","Normal","DARK","Fiend",4,1600,1200,"24611934",3,"A gargoyle enhanced by the powers of darkness. Very sharp talons make it a worthy opponent."
607,725,"Ryu-Ran","Monster","Normal","FIRE","Dragon",7,2200,2600,"02964201",3,"A vicious little dragon sheltered in an egg that looks deceptively harmless."
608,404,"Saber Slasher","Monster","Normal","DARK","Machine",5,1450,1500,"73911410",3,"A lethal engine of destruction that wields a well-honed blade."
609,33,"Saggi the Dark Clown","Monster","Normal","DARK","Spellcaster",3,600,1500,"66602787",3,"This clown appears from nowhere and executes very strange moves to avoid enemy attacks."
610,653,"Salamandra","Magic",,,,,,,"32268901",3,"A FIRE monster equipped with this card increases its ATK by 700 points."
611,516,"Sand Stone","Monster","Normal","EARTH","Rock",5,1300,1600,"73051941",3,"Appears from underground and attacks with long, snake-like tentacles."
612,370,"Sanga of the Thunder","Monster","Effect","LIGHT","Thunder",7,2600,2200,,3,"Reduce the ATK of an opponent's monster attacking this card to 0. This effect can be used only once. The card's owner chooses when to activate this effect."
613,47,"Sangan","Monster","Effect","DARK","Fiend",3,1000,600,"26202165",2,"When this card is sent from the field to the Graveyard, you can move 1 monster with a ATK of 1500 or less from your Deck to your hand.  Your Deck is then shuffled."
614,473,"Sea Kamen","Monster","Normal","WATER","Aqua",4,1100,1300,"71746462",3,"A merciless monster that tears opponents to shreds with razor-like claws."
615,442,"Sea King Dragon","Monster","Normal","WATER","Sea Serpent",6,2000,1700,"23659124",3,"Protected by a tough shell, this master of the sea attacks its enemies with toxic bubbles."
616,1183,"Seal of the Ancients","Magic",,,,,,,"97809599",3,"At the cost of 1000 of your own Life Points, flip all of your opponent's face-down cards face-up. After seeing the cards, return them to their original positions (card effects are not activated)."
617,1179,"Sebek's Blessing","Magic",,,,,,,"22537443",3,"You can activate this card when your Monster Card inflicts Direct Damage to your opponent's Life Points. Increase your own Life Points by an amount equal to the Direct Damage you inflicted to your opponent."
618,267,"Sectarian of Secrets","Monster","Normal","DARK","Spellcaster",2,700,500,"15507080",3,"A spellcaster that worships the dark, it is served by a sinister hand that drags enemies into oblivion."
619,357,"Seiyaryu","Monster","Normal","LIGHT","Dragon",7,2500,2300,,3,"A sacred dragon that burns away the unworthy  with its holy flames."
620,702,"Sengenjin","Monster","Normal","EARTH","Beast-Warrior",8,2750,2500,,3,"An unstoppable savage that carries a Millennium Item."
621,1109,"Senju of the Thousand Hands","Monster","Effect","LIGHT","Fairy",4,1400,1000,"23401839",3,"When this card is summoned to the field (excluding Special Summon), you may move 1 Ritual Monster Card from your Deck to your hand. The Deck is then shuffled."
622,705,"Serpent Night Dragon","Monster","Normal","DARK","Dragon",7,2350,2400,,3,"A dragon created from the soul of a wicked knight."
623,1030,"Seven Tools of the Bandit","Trap",,,,,,,"03819470",3,"At the cost of 1,000 of your own Life Points, negate the activation of a Trap Card and destroy it."
624,367,"Shadow Ghoul","Monster","Effect","DARK","Zombie",5,1600,1300,,3,"Increase the ATK of this monster by 100 points for each monster in your own Graveyard."
625,8,"Shadow Specter","Monster","Normal","DARK","Zombie",1,500,200,"40575313",3,"Powerful in groups, this animal spirit can be found in the wastelands."
626,1059,"Share the Pain","Magic",,,,,,,"56830749",3,"Both you and your opponent must select 1 of your own Monster Cards on the field and offer it as a Tribute."
627,967,"Shield & Sword","Magic",,,,,,,"52097679",3,"For 1 turn, each face-up monster's ATK becomes their DEF and vice-versa."
628,1117,"Shining Fairy","Monster","Effect","LIGHT","Fairy",4,1400,800,"95956346",3,"When this card is sent to the Graveyard as a result of battle, you can select 1 LIGHT monster with an ATK of 1500 or less from your Deck and Special Summon it to the field (no Tribute is required for monsters of Level 5 or more). The Deck is then shuffled."
629,413,"Shovel Crusher","Monster","Normal","EARTH","Machine",3,900,1200,"71950093",3,"Armed with a pair of shovels, this monster will destroy anything that stands in its way."
630,311,"Silver Bow and Arrow","Magic",,,,,,,"01557499",3,"A Fairy-type monster equipped with this card increases its ATK and DEF by 300 points."
631,64,"Silver Fang","Monster","Normal","EARTH","Beast",3,1200,800,"90357090",3,"A snow wolf that's beautiful to the eye, but absolutely vicious in battle."
632,474,"Sinister Serpent","Monster","Effect","WATER","Reptile",1,300,250,"08131171",1,"During your Standby Phase, if a ""Sinister Serpent"" exists in your Graveyard, you can return the ""Sinister Serpent"" to your hand."
633,539,"Skelengel","Monster","Effect","LIGHT","Fairy",2,900,400,"60694662",3,"FLIP: You can draw 1 card from your deck."
634,544,"Skelgon","Monster","Fusion","DARK","Zombie",6,1700,1900,"32355828",3,"The Snake Hair + Blackland Fire Dragon"
635,1204,"Skull Dice","Trap",,,,,,,"00126218",3,"Roll a die. The result is multiplied by 100 points and subtracted from the ATK and DEF of all monsters in your opponent's control until the end of your turn."
636,703,"Skull Guardian","Monster","Ritual","LIGHT","Warrior",7,2050,2500,,3,"This monster is summoned with the Ritual Magic Card, ""Novox's Prayer"". You must also offer monsters whose total Level stars equal 7 or more from the field or your hand as a Tribute."
637,706,"Skull Knight","Monster","Fusion","DARK","Spellcaster",7,2650,2250,,3,"Tainted Wisdom + Ancient Brain"
638,465,"Skull Red Bird","Monster","Normal","WIND","Winged Beast",4,1550,1200,"10202894",3,"This monster swoops down and attacks with a rain of knives stored in its wings."
639,23,"Skull Servant","Monster","Normal","DARK","Zombie",1,300,200,"32274490",3,"A skeletal ghost that isn't strong but can mean trouble in large numbers."
640,225,"Skull Stalker","Monster","Normal","DARK","Warrior",3,900,800,"54844990",3,"Swift and deadly, this monster grabs victims with its claws and attacks with a poison stinger."
641,520,"Skullbird","Monster","Fusion","WIND","Winged Beast",6,1900,1700,"08327462",3,"Takuhee + Temple of Skulls"
642,120,"Sleeping Lion","Monster","Normal","EARTH","Beast",4,700,1700,"40200834",3,"A very vicious creature that's best left sleeping."
643,722,"Slot Machine","Monster","Normal","DARK","Machine",7,2000,2300,"03797883",3,"The machine's ability is said to vary according to its slot results."
644,1082,"Snake Fang","Trap",,,,,,,"00596051",3,"Decrease 1 selected monster's DEF by 500 points during the turn this card is activated."
645,619,"Snakeyashi","Monster","Normal","EARTH","Plant",4,1000,1200,"29802344",3,"This monster is formed by several serpents that break off to individually attack nearby enemies."
646,1068,"Snatch Steal","Magic",,,,,,,"45986603",1,"Take control of 1 of your opponent's face-up monsters. Your opponent gains 1000 Life Points at each of his/her Standby Phases."
647,332,"Sogen","Magic",,,,,,,"86318356",3,"Increases the ATK and DEF of all Beast-Warrior and Warrior-type monsters by 200 points."
648,1028,"Solemn Judgment","Trap",,,,,,,"41420027",3,"When your opponent either activates a Magic or Trap Card or summons a monster (including Special Summon), you can negate the action and destroy the cards involved at the cost of half your Life Points."
649,218,"Solitude","Monster","Normal","EARTH","Beast-Warrior",3,1050,1000,"84794011",3,"This beast-warrior swings a massive scythe that feeds on the souls of the slain."
650,1096,"Solomon's Lawbook","Trap",,,,,,,"23471572",3,"Skip your own Standby Phase."
651,1122,"Sonic Bird","Monster","Effect","WIND","Winged Beast",4,1400,1000,"57617178",3,"When this card is summoned (excluding Special Summon), you may move 1 Ritual Magic Card from your Deck to your hand.  The Deck is then shuffled."
652,298,"Sonic Maid","Monster","Normal","EARTH","Warrior",3,1200,900,"38942059",3,"A maiden that uses sound to her advantage, she wields a scythe that's shaped like a musical note."
653,470,"Soul Hunter","Monster","Fusion","DARK","Fiend",6,2200,1800,"72869010",3,"Lord of the Lamp + Invader from Another Dimension"
654,340,"Soul of the Pure","Magic",,,,,,,"47852924",3,"Increases a selected player's Life Points by 800 points."
655,1024,"Soul Release","Magic",,,,,,,"05758500",3,"Select 5 cards from either you or your opponent's Graveyard and remove them from the current duel."
656,342,"Sparks","Magic",,,,,,,"76103675",3,"Inflicts 200 points of Direct Damage to your opponent's Life Points."
657,1116,"Spear Cretin","Monster","Effect","DARK","Fiend",2,500,500,"58551308",3,"FLIP: After this card is flipped, when it is sent to the Graveyard, both you and your opponent select 1 monster from your respective Graveyards and Special Summon it on the field in face-up Attack Position or face-down Defense Position (no Tribute is required for monsters of Level 5 or more)."
658,348,"Spellbinding Circle","Trap",,,,,,,"18807108",3,"Select 1 monster.  As long as this card remains face-up on the field, the selected monster cannot attack or change its battle position except by the effect of a Magic, Trap or Effect Monster Card. When the selected monster is destroyed, this card is also destroyed. If the selected monster is offered as a Tribute, this card is not destroyed."
659,447,"Spike Seadra","Monster","Normal","WATER","Sea Serpent",5,1600,1300,"85326399",3,"Using the spikes sprouting from its body, this creature stabs its opponents and floods them with electricity."
660,116,"Spirit of the Books","Monster","Normal","WIND","Winged Beast",4,1400,1200,"14037717",3,"This wise spirit dwells in books, using its accumulated knowledge to defeat enemies."
661,169,"Spirit of the Harp","Monster","Normal","LIGHT","Fairy",4,800,2000,"80770678",3,"A spirit that soothes the soul with the music of its heavenly harp."
662,659,"Stain Storm","Magic",,,,,,,"21323861",3,"Destroys all Machine-type monsters on the field."
663,523,"Star Boy","Monster","Effect","WATER","Aqua",2,550,500,"08201910",3,"As long as this card remains face-up on the field, increase the ATK of all WATER monsters by 500 points and decrease the ATK of all FIRE monsters by 400 points."
664,556,"Steel Ogre Grotto #1","Monster","Normal","EARTH","Machine",5,1400,1800,"29172562",3,"A steel idol worshipped in the Land of Machines."
665,734,"Steel Ogre Grotto #2","Monster","Normal","EARTH","Machine",6,1900,2200,"90908427",3,"A mechanized iron doll with tremendous strength."
666,393,"Steel Scorpion","Monster","Effect","EARTH","Machine",1,250,300,"13599884",3,"Non Machine-type Monsters attacking ""Steel Scorpion"" will be destroyed at the End Phase of your opponent's turn 3 turns later."
667,308,"Steel Shell","Magic",,,,,,,"02370081",3,"A WATER monster equipped with this card increases its ATK by 400 ponits and decreases its DEF by 200 points."
668,1060,"Stim-Pack","Magic",,,,,,,"83225447",3,"A monster equipped with this card increases its ATK by 700 points. Its ATK is then decreased by 300 points at each of its Standby Phases."
669,256,"Stone Armadiller","Monster","Normal","EARTH","Rock",3,800,1200,"63432835",3,"With a body armored by rock-hard fur, this monster features excellent defense capabilities."
670,631,"Stone Ogre Grotto","Monster","Normal","EARTH","Rock",5,1600,1500,"15023985",3,"A behemoth shaped by giant boulders."
671,319,"Stop Defense","Magic",,,,,,,"63102017",3,"Select 1 of your opponent's monsters and switch it to Attack Position. If the card is face-down, flip it face-up. If the card has a flip effect, it is activated immediately."
672,353,"Stuffed Animal","Monster","Normal","EARTH","Warrior",3,1200,900,"71068263",3,"It may look like a harmless stuffed animal, but its zipper mouth deals a deadly bite."
673,620,"Succubus Knight","Monster","Normal","DARK","Warrior",5,1650,1300,"55291359",3,"An unworthy warrior wizard adept in casting death-dealing spells."
674,372,"Suijin","Monster","Effect","WATER","Aqua",7,2500,2400,,3,"Reduce the ATK of an opponent's monster attacking this card to 0. This effect can be used only once. The card's owner chooses when to activate this effect."
675,21,"Summoned Skull","Monster","Normal","DARK","Fiend",6,2500,1200,"70781052",3,"A fiend with dark powers for confusing the enemy.  Among the Fiend-type monsters, this monster boasts considerable force."
676,355,"Super War-Lion","Monster","Ritual","EARTH","Beast",7,2300,2100,,3,"This monster is summoned with the Ritual Magic Card, ""War-Lion Ritual"". You must also offer monsters whose total Level stars equal 7 or more as a Tribute from the field or your hand."
677,117,"Supporter in the Shadows","Monster","Normal","EARTH","Warrior",3,1000,1000,"41422426",3,"A cute little elf that hides in the shadows and provides spiritual support."
678,11,"Swamp Battleguard","Monster","Effect","EARTH","Warrior",5,1800,1500,"40453765",3,"Increase the ATK of this monster by 500 points for every face-up ""Lava Battleguard"" on your side of the field."
679,10,"Sword Arm of Dragon","Monster","Normal","EARTH","Dinosaur",6,1750,2030,"13069066",3,"With a body covered in sword-like thorns, nothing dares stand in the way of this charging monster."
680,301,"Sword of Dark Destruction","Magic",,,,,,,"37120512",3,"A DARK monster equipped with this card increases its ATK by 400 points and decreases its DEF by 200 points."
681,1042,"Sword of Deep-Seated","Magic",,,,,,,"98495314",3,"A Monster Card equipped with this card increases its ATK and DEF by 500 points.  When this card is sent to the Graveyard, place it on top of your Deck."
682,1182,"Sword of Dragon's Soul","Magic",,,,,,,"61405855",3,"This card can only be used to equip by a Warrior-type monster to increase its ATK by 700 points. Any Dragon-type monster battling a monster equipped with this card is automatically destroyed at the end of a Battle Phase, regardless of ATK/DEF. (Damage calculations are applied normally)."
683,347,"Swords of Revealing Light","Magic",,,,,,,"72302403",2,"Counting from your opponent's turn, none of your opponent's monsters can attack for 3 turns of his/her own. When this card is activated, opponent's face-down monsters at that time are turned face-up, but remain in Defense Position. Any effects the monsters may have are immediately activated."
684,398,"Swordsman from a Foreign Land","Monster","Effect","EARTH","Warrior",1,250,250,"85255550",3,"A monster attacked by this card will be destroyed at the End Phase 5 turns later."
685,377,"Swordstalker","Monster","Normal","DARK","Warrior",6,2000,1600,"50005633",3,"A monster formed by the vengeful souls of those who passed away in battle."
686,1074,"Tailor of the Fickle","Magic",,,,,,,"43641473",3,"Select 1 equipped Equip Card and switch it to another correct target."
687,161,"Tainted Wisdom","Monster","Effect","DARK","Fiend",3,1250,800,"28725004",3,"When this card is changed from Attack to Defense Position, shuffle your own Deck."
688,352,"Takriminos","Monster","Normal","WATER","Sea Serpent",4,1500,1200,"44073668",3,"A member of a race of sea serpents that freely travels through the sea."
689,580,"Takuhee","Monster","Normal","WIND","Winged Beast",4,1450,1000,"03170832",3,"This bird is known far and wide as a harbinger of doom."
690,283,"Tao the Chanter","Monster","Normal","EARTH","Spellcaster",3,1200,900,"46247516",3,"Master of Yin and Yang, this wizard handles a delicate balance of spells and counterspells."
691,145,"Temple of Skulls","Monster","Normal","DARK","Zombie",4,900,1300,"00732302",3,"A mysterious temple of skulls and bones that sucks in unwary enemies."
692,600,"Tenderness","Monster","Normal","LIGHT","Fairy",3,700,1400,"57935140",3,"An adorable fairy that celebrates the gift of love."
693,193,"Terra the Terrible","Monster","Normal","DARK","Fiend",4,1200,1300,"63308047",3,"Known as a swamp dweller, this creature is a minion of the dark forces."
694,131,"The 13th Grave","Monster","Normal","DARK","Zombie",3,1200,900,"00032864",3,"A zombie that suddenly appeared from plot #13  - an empty grave."
695,144,"The Bewitching Phantom Thief","Monster","Normal","DARK","Spellcaster",2,700,700,"24348204",3,"An elegant thief with a black cloak that charms its enemies."
696,522,"The Bistro Butcher","Monster","Effect","DARK","Fiend",4,1800,1000,"71107816",3,"When this card inflict a Direct Damage to your opponent, your opponent must draw 2 cards from the Deck."
697,1025,"The Cheerful Coffin","Magic",,,,,,,"41142615",3,"You can discard up to 3 Monster Cards from your hand."
